Word, Democrat, Republican
medical,0,2,0.9640122354677897
faces,0,2,0.9640122354677897
finding,0,2,0.9640122354677897
morales,0,2,0.9640122354677897
minor,0,2,0.9640122354677897
marriage,0,2,0.9640122354677897
missile,0,2,0.9640122354677897
implanted,0,2,0.9640122354677897
kuznetsov,0,2,0.9640122354677897
founder,0,2,0.9640122354677897
slain,0,2,0.9640122354677897
casting,0,2,0.9640122354677897
us-led,0,2,0.9640122354677897
revelations,0,2,0.9640122354677897
recess,0,2,0.9640122354677897
soft,0,2,0.9640122354677897
charles,0,2,0.9640122354677897
marks,0,2,0.9640122354677897
initiative,0,2,0.9640122354677897
protectionist,0,2,0.9640122354677897
hopeful,0,2,0.9640122354677897
proof,0,2,0.9640122354677897
essentially,0,2,0.9640122354677897
discrepancies,0,2,0.9640122354677897
feelings,0,2,0.9640122354677897
cis,0,2,0.9640122354677897
politician,0,2,0.9640122354677897
moser,0,2,0.9640122354677897
representative,0,2,0.9640122354677897
matters,0,2,0.9640122354677897
attempts,0,2,0.9640122354677897
victoria,0,2,0.9640122354677897
banner,0,2,0.9640122354677897
affect,0,2,0.9640122354677897
melt-downs,0,2,0.9640122354677897
statistics,0,2,0.9640122354677897
tour,0,2,0.9640122354677897
inside-the-beltway,0,2,0.9640122354677897
founded,0,2,0.9640122354677897
vein,0,2,0.9640122354677897
gonna,0,2,0.9640122354677897
commentators,0,2,0.9640122354677897
cell,0,2,0.9640122354677897
bills,0,2,0.9640122354677897
units,0,2,0.9640122354677897
fuel,0,2,0.9640122354677897
co,0,2,0.9640122354677897
zones,0,2,0.9640122354677897
trip,0,2,0.9640122354677897
manus,0,2,0.9640122354677897
aisle,0,2,0.9640122354677897
realization,0,2,0.9640122354677897
entrances,0,2,0.9640122354677897
tactics,0,2,0.9640122354677897
harm,0,2,0.9640122354677897
requiring,0,2,0.9640122354677897
core,0,2,0.9640122354677897
cleveland,0,2,0.9640122354677897
wider,0,2,0.9640122354677897
narendra,0,2,0.9640122354677897
png,0,2,0.9640122354677897
cotton,0,2,0.9640122354677897
authorized,0,2,0.9640122354677897
gains,0,2,0.9640122354677897
compact,0,2,0.9640122354677897
passes,0,2,0.9640122354677897
bab,0,2,0.9640122354677897
hike,0,2,0.9640122354677897
speculation,0,2,0.9640122354677897
goes,0,2,0.9640122354677897
lemmon,0,2,0.9640122354677897
otieno,0,2,0.9640122354677897
via,0,2,0.9640122354677897
cuba,0,2,0.9640122354677897
country.the,0,2,0.9640122354677897
finds,0,2,0.9640122354677897
implementing,0,2,0.9640122354677897
ways,0,2,0.9640122354677897
division,0,2,0.9640122354677897
conclusions,0,2,0.9640122354677897
committing,0,2,0.9640122354677897
license,0,2,0.9640122354677897
airforceone,0,2,0.9640122354677897
seemingly,0,2,0.9640122354677897
music,0,2,0.9640122354677897
lefty,0,2,0.9640122354677897
failing,0,2,0.9640122354677897
cruise,0,2,0.9640122354677897
quill,0,2,0.9640122354677897
sedan,0,2,0.9640122354677897
agrees,0,2,0.9640122354677897
settlements,0,2,0.9640122354677897
prosecute,0,2,0.9640122354677897
possessing,0,2,0.9640122354677897
reflects,0,2,0.9640122354677897
fine,0,2,0.9640122354677897
inspected,0,2,0.9640122354677897
veto,0,2,0.9640122354677897
games,0,2,0.9640122354677897
openly,0,2,0.9640122354677897
narrative,0,2,0.9640122354677897
shape,0,2,0.9640122354677897
unnamed,0,2,0.9640122354677897
horse,0,2,0.9640122354677897
patients,0,2,0.9640122354677897
colonel,0,2,0.9640122354677897
smart,0,2,0.9640122354677897
retained,0,2,0.9640122354677897
route,0,2,0.9640122354677897
circles,0,2,0.9640122354677897
crisscrossing,0,2,0.9640122354677897
custom,0,2,0.9640122354677897
challenging,0,2,0.9640122354677897
assurances,0,2,0.9640122354677897
statements,0,2,0.9640122354677897
addresses,0,2,0.9640122354677897
provisions,0,2,0.9640122354677897
nick,0,2,0.9640122354677897
arrive,0,2,0.9640122354677897
standard,0,2,0.9640122354677897
kenyan,0,2,0.9640122354677897
benefits,0,2,0.9640122354677897
gary,0,2,0.9640122354677897
sold,0,2,0.9640122354677897
february,0,2,0.9640122354677897
mainly,0,2,0.9640122354677897
illustrate,0,2,0.9640122354677897
diversity,0,2,0.9640122354677897
assertion,0,2,0.9640122354677897
marshman,0,2,0.9640122354677897
worried,0,2,0.9640122354677897
substances,0,2,0.9640122354677897
ambassador,0,2,0.9640122354677897
dismissed,0,2,0.9640122354677897
unexploded,0,2,0.9640122354677897
therapy,0,2,0.9640122354677897
credible,0,2,0.9640122354677897
wave,0,2,0.9640122354677897
circulating,0,2,0.9640122354677897
e,0,2,0.9640122354677897
pass,0,2,0.9640122354677897
greatest,0,2,0.9640122354677897
post-election,0,2,0.9640122354677897
primarily,0,2,0.9640122354677897
institutions,0,2,0.9640122354677897
cache,0,2,0.9640122354677897
agent,0,2,0.9640122354677897
creates,0,2,0.9640122354677897
freeway,0,2,0.9640122354677897
heavily,0,2,0.9640122354677897
flow,0,2,0.9640122354677897
otherwise,0,2,0.9640122354677897
asia-pacific,0,2,0.9640122354677897
noon,0,2,0.9640122354677897
revenue,0,2,0.9640122354677897
nauru,0,2,0.9640122354677897
anarchy,0,2,0.9640122354677897
provides,0,2,0.9640122354677897
cbs,0,2,0.9640122354677897
championed,0,2,0.9640122354677897
surrounded,0,2,0.9640122354677897
afar,0,2,0.9640122354677897
shock,0,2,0.9640122354677897
fleming,0,2,0.9640122354677897
table,0,2,0.9640122354677897
page,0,2,0.9640122354677897
mckinley,0,2,0.9640122354677897
consolidate,0,2,0.9640122354677897
adults,0,2,0.9640122354677897
sentiment,0,2,0.9640122354677897
tranche,0,2,0.9640122354677897
wish,0,2,0.9640122354677897
communications,0,2,0.9640122354677897
punish,0,2,0.9640122354677897
rapid,0,2,0.9640122354677897
eradicate,0,2,0.9640122354677897
ideology,0,2,0.9640122354677897
disenfranchised,0,2,0.9640122354677897
fraudulent,0,2,0.9640122354677897
folks,0,2,0.9640122354677897
hearts,0,2,0.9640122354677897
hand-picked,0,2,0.9640122354677897
fadhel,0,2,0.9640122354677897
eating,0,2,0.9640122354677897
sunnis,0,2,0.9640122354677897
lowey,0,2,0.9640122354677897
substantiate,0,2,0.9640122354677897
reporting,0,2,0.9640122354677897
cited,0,2,0.9640122354677897
becomes,0,2,0.9640122354677897
sunday,0,2,0.9640122354677897
feeling,0,2,0.9640122354677897
bottom,0,2,0.9640122354677897
urgent,0,2,0.9640122354677897
rebel-held,0,2,0.9640122354677897
cabinet,0,2,0.9640122354677897
blocks,0,2,0.9640122354677897
loses,0,2,0.9640122354677897
material,0,2,0.9640122354677897
bitter,0,2,0.9640122354677897
yes,0,2,0.9640122354677897
rogue,0,2,0.9640122354677897
r-al,0,2,0.9640122354677897
venezuela,0,2,0.9640122354677897
profile,0,2,0.9640122354677897
mirror,0,2,0.9640122354677897
overthrow,0,2,0.9640122354677897
ignore,0,2,0.9640122354677897
severe,0,2,0.9640122354677897
expecting,0,2,0.9640122354677897
deck,0,2,0.9640122354677897
ends,0,2,0.9640122354677897
juárez,0,2,0.9640122354677897
award,0,2,0.9640122354677897
right-wing,0,2,0.9640122354677897
intimidate,0,2,0.9640122354677897
reaction,0,2,0.9640122354677897
flights,0,2,0.9640122354677897
protecting,0,2,0.9640122354677897
recapture,0,2,0.9640122354677897
roads,0,2,0.9640122354677897
directly,0,2,0.9640122354677897
nominating,0,2,0.9640122354677897
gotten,0,2,0.9640122354677897
trend,0,2,0.9640122354677897
room,0,2,0.9640122354677897
letting,0,2,0.9640122354677897
comey,0,2,0.9640122354677897
anti,0,2,0.9640122354677897
underlines,0,2,0.9640122354677897
ear,0,2,0.9640122354677897
failure,0,2,0.9640122354677897
israeli-palestinian,0,2,0.9640122354677897
exactly,0,2,0.9640122354677897
gaza,0,2,0.9640122354677897
elite,0,2,0.9640122354677897
germano,0,2,0.9640122354677897
hurt,0,2,0.9640122354677897
model,0,2,0.9640122354677897
necessarily,0,2,0.9640122354677897
transferred,0,2,0.9640122354677897
assembly,0,2,0.9640122354677897
helpful,0,2,0.9640122354677897
gun-free,0,2,0.9640122354677897
benghazi,0,2,0.9640122354677897
rowdy,0,2,0.9640122354677897
critics,0,2,0.9640122354677897
enrollment,0,2,0.9640122354677897
enemy,0,2,0.9640122354677897
salem,0,2,0.9640122354677897
regional,0,2,0.9640122354677897
etc,0,2,0.9640122354677897
stole,0,2,0.9640122354677897
maintaining,0,2,0.9640122354677897
breakdown,0,2,0.9640122354677897
repeated,0,2,0.9640122354677897
choices,0,2,0.9640122354677897
atlanta,0,2,0.9640122354677897
develop,0,2,0.9640122354677897
deaf,0,2,0.9640122354677897
identities,0,2,0.9640122354677897
recruit,0,2,0.9640122354677897
boost,0,2,0.9640122354677897
jeh,0,2,0.9640122354677897
value,0,2,0.9640122354677897
insurance,0,2,0.9640122354677897
sara,0,2,0.9640122354677897
attacked,0,2,0.9640122354677897
greater,0,2,0.9640122354677897
lose,0,2,0.9640122354677897
deferred,0,2,0.9640122354677897
dowling,0,2,0.9640122354677897
true-believing,0,2,0.9640122354677897
deserve,0,2,0.9640122354677897
fairly,0,2,0.9640122354677897
hailed,0,2,0.9640122354677897
programs,0,2,0.9640122354677897
books,0,2,0.9640122354677897
reveals,0,2,0.9640122354677897
presented,0,2,0.9640122354677897
stayed,0,2,0.9640122354677897
camps,0,2,0.9640122354677897
brazile,0,2,0.9640122354677897
society,0,2,0.9640122354677897
works,0,2,0.9640122354677897
review,0,2,0.9640122354677897
practice,0,2,0.9640122354677897
blocking,0,2,0.9640122354677897
tapped,0,2,0.9640122354677897
recognize,0,2,0.9640122354677897
honey,0,2,0.9640122354677897
truces,0,2,0.9640122354677897
hhs,0,2,0.9640122354677897
reveal,0,2,0.9640122354677897
intimidation,0,2,0.9640122354677897
character,0,2,0.9640122354677897
emerge,0,2,0.9640122354677897
pause,0,2,0.9640122354677897
reached,0,2,0.9640122354677897
centrist,0,2,0.9640122354677897
slogans,0,2,0.9640122354677897
graveyard,0,2,0.9640122354677897
buses,0,2,0.9640122354677897
returns,0,2,0.9640122354677897
partisan,0,2,0.9640122354677897
presents,0,2,0.9640122354677897
temporarily,0,2,0.9640122354677897
controlled,0,2,0.9640122354677897
plenty,0,2,0.9640122354677897
chamber,0,2,0.9640122354677897
sharia,0,2,0.9640122354677897
organized,0,2,0.9640122354677897
adviser,0,2,0.9640122354677897
focus,0,2,0.9640122354677897
proponents,0,2,0.9640122354677897
prove,0,2,0.9640122354677897
cruiser,0,2,0.9640122354677897
racist,0,2,0.9640122354677897
moe,0,2,0.9640122354677897
scored,0,2,0.9640122354677897
hbo,0,2,0.9640122354677897
percentage,0,2,0.9640122354677897
electric,0,2,0.9640122354677897
blaming,0,2,0.9640122354677897
malley,0,2,0.9640122354677897
practically,0,2,0.9640122354677897
analyst,0,2,0.9640122354677897
advisers,0,2,0.9640122354677897
nieto,0,2,0.9640122354677897
chants,0,2,0.9640122354677897
belts,0,2,0.9640122354677897
rallying,0,2,0.9640122354677897
contributing,0,2,0.9640122354677897
dies,0,2,0.9640122354677897
sons,0,2,0.9640122354677897
requires,0,2,0.9640122354677897
pena,0,2,0.9640122354677897
cbp,0,2,0.9640122354677897
captured,0,2,0.9640122354677897
piece,0,2,0.9640122354677897
sub-district,0,2,0.9640122354677897
sorry,0,2,0.9640122354677897
migration,0,2,0.9640122354677897
banned,0,2,0.9640122354677897
commissioner,0,2,0.9640122354677897
encouraged,0,2,0.9640122354677897
tremendous,0,2,0.9640122354677897
consumption,0,2,0.9640122354677897
repealing,0,2,0.9640122354677897
jennifer,0,2,0.9640122354677897
shin,0,2,0.9640122354677897
willing,0,2,0.9640122354677897
naveed,0,2,0.9640122354677897
miller,0,2,0.9640122354677897
filling,0,2,0.9640122354677897
audience,0,2,0.9640122354677897
refers,0,2,0.9640122354677897
equipment,0,2,0.9640122354677897
ciudad,0,2,0.9640122354677897
defy,0,2,0.9640122354677897
islam,0,2,0.9640122354677897
clinics,0,2,0.9640122354677897
lgbt,0,2,0.9640122354677897
management,0,2,0.9640122354677897
manufacturers,0,2,0.9640122354677897
beatings,0,2,0.9640122354677897
focusing,0,2,0.9640122354677897
unaccompanied,0,2,0.9640122354677897
artist,0,2,0.9640122354677897
council,0,2,0.9640122354677897
offshoring,0,2,0.9640122354677897
eagle,0,2,0.9640122354677897
recaptured,0,2,0.9640122354677897
assets,0,2,0.9640122354677897
replaced,0,2,0.9640122354677897
heart,0,2,0.9640122354677897
unit,0,2,0.9640122354677897
cards,0,2,0.9640122354677897
implying,0,2,0.9640122354677897
none,0,2,0.9640122354677897
traction,0,2,0.9640122354677897
favorite,0,2,0.9640122354677897
passionate,0,2,0.9640122354677897
honored,0,2,0.9640122354677897
minneapolis,0,2,0.9640122354677897
lasting,0,2,0.9640122354677897
uac,0,2,0.9640122354677897
feels,0,2,0.9640122354677897
closely,0,2,0.9640122354677897
amia,0,2,0.9640122354677897
imf,0,2,0.9640122354677897
married,0,2,0.9640122354677897
r-tx,0,2,0.9640122354677897
redirecting,0,2,0.9640122354677897
career,0,2,0.9640122354677897
marketing,0,2,0.9640122354677897
joining,0,2,0.9640122354677897
waiting,0,2,0.9640122354677897
exception,0,2,0.9640122354677897
iuds,0,2,0.9640122354677897
approved,0,2,0.9640122354677897
aggression,0,2,0.9640122354677897
somewhere,0,2,0.9640122354677897
nonexistent,0,2,0.9640122354677897
raw,0,2,0.9640122354677897
detained,0,2,0.9640122354677897
preventing,0,2,0.9640122354677897
finance,0,2,0.9640122354677897
churning,0,2,0.9640122354677897
diego,0,2,0.9640122354677897
taylor,0,2,0.9640122354677897
consumer,0,2,0.9640122354677897
dynamics,0,2,0.9640122354677897
tenure,0,2,0.9640122354677897
drive,0,2,0.9640122354677897
pitchforks,0,2,0.9640122354677897
counting,0,2,0.9640122354677897
losers,0,2,0.9640122354677897
mark,0,2,0.9640122354677897
culture,0,2,0.9640122354677897
eve,0,2,0.9640122354677897
rye,0,2,0.9640122354677897
makes,0,2,0.9640122354677897
predecessor,0,2,0.9640122354677897
confronting,0,2,0.9640122354677897
interfax,0,2,0.9640122354677897
assaulting,0,2,0.9640122354677897
lawful,0,2,0.9640122354677897
spotted,0,2,0.9640122354677897
bear,0,2,0.9640122354677897
alliance,0,2,0.9640122354677897
gubernatorial,0,2,0.9640122354677897
soaring,0,2,0.9640122354677897
commander-in-chief,0,2,0.9640122354677897
stolen,0,2,0.9640122354677897
paso,0,2,0.9640122354677897
intensive,0,2,0.9640122354677897
staging,0,2,0.9640122354677897
municipality,0,2,0.9640122354677897
village,0,2,0.9640122354677897
hunter,0,2,0.9640122354677897
responding,0,2,0.9640122354677897
realized,0,2,0.9640122354677897
beacon,0,2,0.9640122354677897
schemes,0,2,0.9640122354677897
nypd,0,2,0.9640122354677897
accompany,0,2,0.9640122354677897
entered,0,2,0.9640122354677897
laid,0,2,0.9640122354677897
couldn,0,2,0.9640122354677897
propaganda,0,2,0.9640122354677897
barriers,0,2,0.9640122354677897
forum,0,2,0.9640122354677897
delegation,0,2,0.9640122354677897
malak,0,2,0.9640122354677897
guatemala,0,2,0.9640122354677897
mcgovern,0,2,0.9640122354677897
treatment,0,2,0.9640122354677897
collaborators,0,2,0.9640122354677897
mistake,0,2,0.9640122354677897
carolina,0,2,0.9640122354677897
chemicals,0,2,0.9640122354677897
assuming,0,2,0.9640122354677897
projections,0,2,0.9640122354677897
boat,0,2,0.9640122354677897
enormous,0,2,0.9640122354677897
papua,0,2,0.9640122354677897
legislatures,0,2,0.9640122354677897
deliberately,0,2,0.9640122354677897
iaea,0,2,0.9640122354677897
nutty,0,2,0.9640122354677897
likes,0,2,0.9640122354677897
enact,0,2,0.9640122354677897
constituencies,0,2,0.9640122354677897
torn,0,2,0.9640122354677897
addressed,0,2,0.9640122354677897
wilderness,0,2,0.9640122354677897
objective,0,2,0.9640122354677897
maintain,0,2,0.9640122354677897
shore,0,2,0.9640122354677897
vulnerable,0,2,0.9640122354677897
sulfur,0,2,0.9640122354677897
overwhelmed,0,2,0.9640122354677897
qaeda,0,2,0.9640122354677897
resettlement,0,2,0.9640122354677897
denouncing,0,2,0.9640122354677897
firefighting,0,2,0.9640122354677897
correct,0,2,0.9640122354677897
songs,0,2,0.9640122354677897
available,0,2,0.9640122354677897
hear,0,2,0.9640122354677897
treason,0,2,0.9640122354677897
loser,0,2,0.9640122354677897
suicide,0,2,0.9640122354677897
philip,0,2,0.9640122354677897
runs,0,2,0.9640122354677897
reviewed,0,2,0.9640122354677897
bullets,0,2,0.9640122354677897
businesses,0,2,0.9640122354677897
focused,0,2,0.9640122354677897
movie,0,2,0.9640122354677897
promises,0,2,0.9640122354677897
deep,0,2,0.9640122354677897
solutions,0,2,0.9640122354677897
becoming,0,2,0.9640122354677897
pretty,0,2,0.9640122354677897
establishmentarian,0,2,0.9640122354677897
draw,0,2,0.9640122354677897
hoped,0,2,0.9640122354677897
protected,0,2,0.9640122354677897
agencies,0,2,0.9640122354677897
kidnapped,0,2,0.9640122354677897
blockades,0,2,0.9640122354677897
brutal,0,2,0.9640122354677897
de,0,2,0.9640122354677897
intimidated,0,2,0.9640122354677897
disappeared,0,1,0.0
andsf,0,1,0.0
marmo,0,1,0.0
allies.obama,0,1,0.0
blame-assigning,0,1,0.0
nearly-daily,0,1,0.0
lemon,0,1,0.0
defund,0,1,0.0
egypt.citing,0,1,0.0
territory.on,0,1,0.0
preparations,0,1,0.0
state-owned,0,1,0.0
reflecting,0,1,0.0
activity.following,0,1,0.0
heritage,0,1,0.0
liked,0,1,0.0
fails,0,1,0.0
space,0,1,0.0
tarnished,0,1,0.0
cnn.you,0,1,0.0
america.in,0,1,0.0
panic,0,1,0.0
prolonging,0,1,0.0
enacting,0,1,0.0
stranded,0,1,0.0
lost.and,0,1,0.0
pillar,0,1,0.0
denunciations,0,1,0.0
capt,0,1,0.0
tribesman,0,1,0.0
keiko,0,1,0.0
wrath,0,1,0.0
body.the,0,1,0.0
kirchners,0,1,0.0
columnist,0,1,0.0
color.trump,0,1,0.0
crow,0,1,0.0
power.sisi,0,1,0.0
samaria,0,1,0.0
moe.sigar,0,1,0.0
battlefields,0,1,0.0
staunch,0,1,0.0
cleric,0,1,0.0
plants,0,1,0.0
injuries.the,0,1,0.0
amid,0,1,0.0
blossom,0,1,0.0
constitutionally,0,1,0.0
intercession,0,1,0.0
them.this,0,1,0.0
ramallah,0,1,0.0
speakers,0,1,0.0
does.american,0,1,0.0
warplanes,0,1,0.0
environment,0,1,0.0
seekers,0,1,0.0
penalty,0,1,0.0
predictions,0,1,0.0
statement.nevertheless,0,1,0.0
reliminary,0,1,0.0
shifted,0,1,0.0
stein,0,1,0.0
purchased,0,1,0.0
bombardment,0,1,0.0
raiser,0,1,0.0
paper,0,1,0.0
burden,0,1,0.0
said.troops,0,1,0.0
criteria,0,1,0.0
blossomed.like,0,1,0.0
dreaming,0,1,0.0
approved.yet,0,1,0.0
crime.for,0,1,0.0
people.and,0,1,0.0
proudly,0,1,0.0
defied,0,1,0.0
unison,0,1,0.0
capturing,0,1,0.0
again.rick,0,1,0.0
congress.in,0,1,0.0
ruined,0,1,0.0
claim,0,1,0.0
screeds,0,1,0.0
delivers,0,1,0.0
shouldn,0,1,0.0
istanbul,0,1,0.0
democrat-dominated,0,1,0.0
uncover,0,1,0.0
fiery,0,1,0.0
ahead.is,0,1,0.0
performance,0,1,0.0
appetizing,0,1,0.0
patience,0,1,0.0
reassessments,0,1,0.0
offered,0,1,0.0
conference.the,0,1,0.0
appointments,0,1,0.0
pound,0,1,0.0
mills,0,1,0.0
chuck,0,1,0.0
settlement,0,1,0.0
erase,0,1,0.0
fueling,0,1,0.0
rhetoric,0,1,0.0
leadership.because,0,1,0.0
driveway,0,1,0.0
transporting,0,1,0.0
procedure,0,1,0.0
exams,0,1,0.0
micah,0,1,0.0
jesus,0,1,0.0
union,0,1,0.0
traitors,0,1,0.0
romance,0,1,0.0
verify,0,1,0.0
brags,0,1,0.0
erected,0,1,0.0
portrayed,0,1,0.0
congress.pence,0,1,0.0
involving,0,1,0.0
turks,0,1,0.0
screening,0,1,0.0
lobbied,0,1,0.0
kingdom,0,1,0.0
meaningful,0,1,0.0
dissent,0,1,0.0
volume,0,1,0.0
internal,0,1,0.0
intensity,0,1,0.0
flexible,0,1,0.0
tired,0,1,0.0
masks,0,1,0.0
cables,0,1,0.0
christ,0,1,0.0
revert-to-the-base,0,1,0.0
prosecution.the,0,1,0.0
self-identified,0,1,0.0
reducing,0,1,0.0
bled,0,1,0.0
thorough,0,1,0.0
disastrous.the,0,1,0.0
anymore.the,0,1,0.0
listed,0,1,0.0
performance-art,0,1,0.0
night.arizona,0,1,0.0
dignity,0,1,0.0
government-held,0,1,0.0
unauthorized,0,1,0.0
environmental,0,1,0.0
fastest,0,1,0.0
lkhi,0,1,0.0
siege,0,1,0.0
treasurer,0,1,0.0
fateh,0,1,0.0
kind.technically,0,1,0.0
describe,0,1,0.0
foibles,0,1,0.0
girls,0,1,0.0
oklahoma,0,1,0.0
itself.the,0,1,0.0
nemir,0,1,0.0
photosas,0,1,0.0
surged,0,1,0.0
apache,0,1,0.0
protestor,0,1,0.0
scream,0,1,0.0
allies,0,1,0.0
won.the,0,1,0.0
anarchist,0,1,0.0
two-termers,0,1,0.0
state.aside,0,1,0.0
sides.holder,0,1,0.0
dead-ahead,0,1,0.0
exceed,0,1,0.0
elizabeth,0,1,0.0
misleading,0,1,0.0
bennett,0,1,0.0
style,0,1,0.0
steve,0,1,0.0
preference,0,1,0.0
anti-socialist,0,1,0.0
rampage,0,1,0.0
exerting,0,1,0.0
marry,0,1,0.0
catch,0,1,0.0
stratfor,0,1,0.0
fascistic,0,1,0.0
pounds,0,1,0.0
drag,0,1,0.0
corrupt,0,1,0.0
decisive,0,1,0.0
ex-con,0,1,0.0
humala,0,1,0.0
emphasize,0,1,0.0
chesler,0,1,0.0
party-specific,0,1,0.0
drug,0,1,0.0
encountered,0,1,0.0
insiders.again,0,1,0.0
recants,0,1,0.0
europe.obama,0,1,0.0
williams.pearce,0,1,0.0
much-needed,0,1,0.0
spoiled,0,1,0.0
findings,0,1,0.0
tying,0,1,0.0
sang,0,1,0.0
angeles.more,0,1,0.0
bruce,0,1,0.0
moribund,0,1,0.0
campaign.obama,0,1,0.0
desirable,0,1,0.0
crushed,0,1,0.0
re-invest,0,1,0.0
upset.in,0,1,0.0
dangers,0,1,0.0
matt,0,1,0.0
escalating,0,1,0.0
bloc,0,1,0.0
aspects,0,1,0.0
denies,0,1,0.0
pc,0,1,0.0
comeback,0,1,0.0
attack.the,0,1,0.0
reduced.similarly,0,1,0.0
leaves,0,1,0.0
election.that,0,1,0.0
answered,0,1,0.0
battles,0,1,0.0
mounted,0,1,0.0
comparisons,0,1,0.0
steel,0,1,0.0
brown.the,0,1,0.0
totals,0,1,0.0
palestinians.cohen,0,1,0.0
azala,0,1,0.0
prices.but,0,1,0.0
cages,0,1,0.0
bunch,0,1,0.0
execute,0,1,0.0
maalouf,0,1,0.0
gülen,0,1,0.0
fourth,0,1,0.0
prefer,0,1,0.0
distribution,0,1,0.0
pardon,0,1,0.0
venture,0,1,0.0
eleventh-hour,0,1,0.0
candidacy.cold,0,1,0.0
moments,0,1,0.0
sympathizer,0,1,0.0
beltway,0,1,0.0
nba,0,1,0.0
severely,0,1,0.0
em,0,1,0.0
separate,0,1,0.0
intervene,0,1,0.0
days.the,0,1,0.0
non-life-threatening,0,1,0.0
achievement,0,1,0.0
raising,0,1,0.0
stratum,0,1,0.0
al-thahab.iraqi,0,1,0.0
deal.trump,0,1,0.0
americas,0,1,0.0
building.ap,0,1,0.0
said.johnson,0,1,0.0
washington.venezuela,0,1,0.0
lethality,0,1,0.0
mohammed,0,1,0.0
camp,0,1,0.0
r-wis,0,1,0.0
closed.since,0,1,0.0
carlos,0,1,0.0
weigh,0,1,0.0
then-general,0,1,0.0
transport,0,1,0.0
mustard,0,1,0.0
swinging,0,1,0.0
destroying,0,1,0.0
pen,0,1,0.0
putting,0,1,0.0
unionized,0,1,0.0
starvation,0,1,0.0
jumped,0,1,0.0
succeeding,0,1,0.0
duran,0,1,0.0
hollywood,0,1,0.0
charges,0,1,0.0
rabbi.he,0,1,0.0
wild,0,1,0.0
dc,0,1,0.0
conclusively,0,1,0.0
sidney,0,1,0.0
situations,0,1,0.0
moveon,0,1,0.0
back.we,0,1,0.0
busses,0,1,0.0
distance,0,1,0.0
garnered,0,1,0.0
prominently,0,1,0.0
condemnation,0,1,0.0
decade,0,1,0.0
high-ranking,0,1,0.0
shortsightedness,0,1,0.0
convention,0,1,0.0
rational,0,1,0.0
uniform,0,1,0.0
glory.more,0,1,0.0
goods,0,1,0.0
richly,0,1,0.0
assurance,0,1,0.0
remarkably,0,1,0.0
ripping,0,1,0.0
court.another,0,1,0.0
dapa,0,1,0.0
proceeds,0,1,0.0
note,0,1,0.0
editors,0,1,0.0
crossings,0,1,0.0
dumpster,0,1,0.0
laws.immigration,0,1,0.0
riddled,0,1,0.0
explaining,0,1,0.0
buttercup,0,1,0.0
uncertain,0,1,0.0
oregonlive,0,1,0.0
mechanism,0,1,0.0
treasury,0,1,0.0
delegitimize,0,1,0.0
armageddon,0,1,0.0
added.cohen,0,1,0.0
mourning,0,1,0.0
survived,0,1,0.0
dollar,0,1,0.0
materialize,0,1,0.0
baird,0,1,0.0
gear.welch,0,1,0.0
carrier,0,1,0.0
stressed,0,1,0.0
enterprises,0,1,0.0
ratifying,0,1,0.0
outsider,0,1,0.0
protective,0,1,0.0
abuse.the,0,1,0.0
facility,0,1,0.0
scooped,0,1,0.0
phones,0,1,0.0
negative,0,1,0.0
truck,0,1,0.0
thomas,0,1,0.0
job.breitbart,0,1,0.0
now-vocal,0,1,0.0
evacuate,0,1,0.0
fortress,0,1,0.0
abc,0,1,0.0
illuminated,0,1,0.0
false-flag,0,1,0.0
behavior.sex,0,1,0.0
expression,0,1,0.0
dwindling,0,1,0.0
disruptive,0,1,0.0
enacted,0,1,0.0
discrediting,0,1,0.0
writings,0,1,0.0
priebus.twenty,0,1,0.0
holier-than-thou,0,1,0.0
zabi,0,1,0.0
kishida,0,1,0.0
slogan,0,1,0.0
international.abadi,0,1,0.0
november.among,0,1,0.0
insists,0,1,0.0
years.he,0,1,0.0
derail,0,1,0.0
swallowed,0,1,0.0
unfairly,0,1,0.0
coverage.in,0,1,0.0
eduardo,0,1,0.0
misbehaving,0,1,0.0
alike,0,1,0.0
advocates,0,1,0.0
pitcock,0,1,0.0
abigail,0,1,0.0
magnitude,0,1,0.0
juan,0,1,0.0
pendulum-swinging,0,1,0.0
sparking,0,1,0.0
wrought,0,1,0.0
childlike,0,1,0.0
incommunicado.the,0,1,0.0
classroom,0,1,0.0
sneaker,0,1,0.0
obligated,0,1,0.0
ollanta,0,1,0.0
helicopters,0,1,0.0
history.schlafly,0,1,0.0
la,0,1,0.0
ruler,0,1,0.0
seminal,0,1,0.0
admin,0,1,0.0
ann,0,1,0.0
seminarians,0,1,0.0
uncertainty,0,1,0.0
cry-in,0,1,0.0
identity,0,1,0.0
immunity,0,1,0.0
fail,0,1,0.0
types,0,1,0.0
room.the,0,1,0.0
nor,0,1,0.0
sudan,0,1,0.0
artificially,0,1,0.0
chagrin,0,1,0.0
off.no,0,1,0.0
viable,0,1,0.0
flooded,0,1,0.0
referendum,0,1,0.0
stress,0,1,0.0
inaugurated,0,1,0.0
traveled,0,1,0.0
assuring,0,1,0.0
officer.huelskamp,0,1,0.0
merkel,0,1,0.0
al-alil,0,1,0.0
asia,0,1,0.0
arena,0,1,0.0
psychological,0,1,0.0
sparse,0,1,0.0
period,0,1,0.0
ill-advised,0,1,0.0
judicial,0,1,0.0
precinct,0,1,0.0
